日	4	1	象形 Pictographic	5	ニチ、ジツ、ひ、か		nichi, jitsu	hi, ka	day; Sunday	sun; time; day, date	2	4
続	13	4	形声 Phonetic	3	ゾク、つづ-く、つづ-ける		zoku	tsuzu(ku), tsuzu(keru)	continuation, second series	continue; be contiguous	2	2
機	16	4	形声 Phonetic	3	キ、はた		ki	hata	opportunity; occasion, time; machine, airplane	loom	5	1
公	4	2	象形 Pictographic	2	コウ、おおやけ	ク、グ、きみ	koo	ooyake	public, duke, lord; public	public, open; official, governmental; formal	4	5
下	3	1	指事 Ideographic	5	カ、ゲ、した、しも、もと、さ-げる、さ-がる、くだ-る、くだ-す、くだ-さる、お-ろす、お-りる		ka, ge	shita, shimo, moto, sa(geru), sa(garu), kuda(ru), kuda(su), kuda(saru), o(rosu), o(riru)	low class; inferiority; second, or last volume	come down, go down; get down, descend; be given; be less than; have diarrhea; retire; leave the capital; give, confer; oblige, favor with; let down, lower; issue (orders); hand down (decisions); have diarrhea; lay (hands) on; step down; get off; swoop down; land; take down, pull down, lift down, drop; launch; let off (passengers); wear (for the first time); cause (abortion); grate; invoke; exercise; borrow (in subtraction); lock; hang down, dangle; fall; abate; wane; stand back; go behind; be granted; hang; wear (a decoration); reduce (rank); move back; let go, dismiss; remove; grant; draw (money), withdraw; lower part, bottom, base, foot; downstairs; subordinate place; below average; part payment; under, lower; sub-, subordinate; preliminary; the foot; lower stream; latter; lower part of the body; the masses, the servants; the governed; vicinity	4	75
制	8	5	会意 Com. Ideographic	3	セイ		sei	-	system, organization; imperial command; laws, regulation. control, govern, suppress, restrain, hold back; establish	-	11	0
打	5	3	会意 Com. Ideographic	3	ダ、う-つ	チョウ	da	u(tsu)	striking	strike, hit, beat, knock, slap, punch, thrash, smite; clap (one's hands); beat (a drum); ring (a bell); (clocks) strike; impress, touch; shoot; pound in (a nail); water, sprinkle; braid; play (checkers); till (the soil); temper (a sword); prepare (buckwheat noodles); present (a play); cast (a net); pay (earnest money)	1	26
持	9	3	形声 Phonetic	4	ジ、も-つ	チ	ji	mo(tsu)	hold, entertain, maintain, observe (principles)	hold, take, have, possess; carry; maintain; have charge of; wear, last long; pay; bear (a grudge)	4	11
女	3	1	象形 Pictographic	5	ジョ、ニョ、[ニョウ]、おんな、め		jo, nyo, [nyoo]	onna, me	woman, girl, daughter	woman, female, sweetheart, girl	3	4
数	13	2	会意 Com. Ideographic	3	スウ、[ス]、かず、かぞ-える	ジュ	suu, [su]	kazu, kazo(eru)	strength; fate; law; numbers, figures; numerical	number, figure. count, calculate, enumerate	6	5
記	10	2	形声 Phonetic	3	キ、しる-す		ki	shiru(su)	account, narrative, history, annals; remembering; writing; the Kojiki	write down; inscribe; mention, give an account of	7	4
思	9	2	形声 Phonetic	4	シ、おも-う		shi	omo(u)	think, believe, judge, esteem; consider, realize; feel like; regard as; anticipate; imagine, suppose, guess; mistake for; recall; intend; desire; love, care for, yearn after; wonder; suspect	think, believe, judge, esteem; consider, realize; feel like; regard as; anticipate; imagine, suppose, guess; mistake for; recall; intend; desire; love, care for, yearn after; wonder; suspect	21	21
以	5	4	象形 Pictographic	4	イ	もち、ゆえ、も	i	-	with, by, by means of; because; in view of	-	5	0
受	8	3	会意 Com. Ideographic	3	ジュ、う-ける、う-かる		ju	u(keru), u(karu)	receive	receive, accept, take, get, obtain; catch (a ball); stop (a blow), parry; answer (the phone); undergo (an operation); take (an exam); sustain (a loss); be exposed to (ridicule); face, front of; inherit; catch the public fancy. pass (an examination)	1	18
書	10	2	会意 Com. Ideographic	5	ショ、か-く		sho	ka(ku)	handwriting; letter, note; book	write, compose; draw, paint	4	4
成	6	4	会意 Com. Ideographic	3	セイ、[ジョウ]、な-る、な-す		sei, [joo]	na(ru), na(su)	become, get or grow (old), form (a part of); set in, come (time or seasons); turn into; be reduced to; consist of; be accomplished; result in; prove (fatal); amount to; play the part of; elapse; reach (a certain age); bear, stand; be promoted; be pleased to	become, get or grow (old), form (a part of); set in, come (time or seasons); turn into; be reduced to; consist of; be accomplished; result in; prove (fatal); amount to; play the part of; elapse; reach (a certain age); bear, stand; be promoted; be pleased to. do, perform, accomplish; form, make	19	24
指	9	3	形声 Phonetic	3	シ、ゆび、さ-す		shi	yubi, sa(su)	finger	point to, indicate; name, designate; insert, put into; fill, pour into, drop into (eyes); hold up (an umbrella); wear (a sword); offer (a cup); play; move (in games); rise, flow; be tinged with; point to; proceed to; fix (a day); measure (with a ruler); measure and make (a box); play (chess or checkers). finger	1	24
題	18	3	形声 Phonetic	4	ダイ		dai	-	subject, theme, topic; title, caption, heading; question, problem	-	8	0
来	7	2	象形 Pictographic	5	ライ、く-る、きた-る、きた-す	き、ぎ	rai	ku(ru), kita(ru), kita(su)	come. since (last month); for (ten days). next (year)	come, arrive; be due to; next, forthcoming. cause, bring about, produce. come to hand, approach; call on; come on (rain); set in, be due; become, grow, get; come from; be caused by; derive from	4	20
在	6	5	会意 Com. Ideographic	3	ザイ、あ-る		zai	a(ru)	outskirts, suburbs, country	there is, have, exist; occur; be located, be contained in; (it) measures; happen; be found; be held; consist of	3	11
初	7	4	会意 Com. Ideographic	3	ショ、はじ-め、はじ-めて、はつ、うい、そ-める	うぶ	sho	haji(me), haji(mete), hatsu, ui, so(meru)	beginning, first	beginning, origin. including, and, as well as. (for) the first time; not until. first, new. first (time). begin to	2	11
保	9	5	会意 Com. Ideographic	2	ホ、たも-つ	やす	ho	tamo(tsu)	guarantee	keep, preserve, hold, retain, maintain; support, sustain; last, endure, keep well (food), wear well, be durable	1	12
判	7	5	形声 Phonetic	3	ハン、バン	わか	han, ban	-	stamp, seal; a monogram signature; judgment	-	4	0
教	11	2	会意 Com. Ideographic	4	キョウ、おし-える、おそ-わる	し	kyoo	oshi(eru), oso(waru)	faith	teach, give lessons; inform; coach; learn, be taught, take lessons in	1	7
支	4	5	会意 Com. Ideographic	3	シ、ささ-える	つか	shi	sasa(eru)	branch	support, maintain, sustain, hold; prop, bolster; check, stem	1	8
元	4	2	象形 Pictographic	4	ゲン、ガン、もと	はじ	gen, gan	moto	yuan; origin; New Year’s Day; first year of an era. Gen Mongol (dynasty)	beginning, origin; foundation, basis, source; cause; root (of a tree); (raw) material, base; capital; principal; cost; forebears; formerly	5	14
組	11	2	形声 Phonetic	3	ソ、く-む、くみ		so	ku(mu), kumi	take part in; be implicated in; side with; support	braid, plait; construct; assemble; cross (legs); fold (arms); unite with, cooperate with; grapple with. class, party, group; set; pack (of cards); suit; assortment; typesetting	4	17
区	4	3	会意 Com. Ideographic	3	ク		ku	-	ward, district, section	-	3	0
球	11	3	形声 Phonetic	3	キュウ、たま		kyuu	tama	globe, sphere, ball; bulb; (radio) tube	ball, bulb, bowl, sphere	5	4
説	14	4	形声 Phonetic	3	セツ、[ゼイ]、と-く		setsu, [zei]	to(ku)	opinion, view, assertion; comment; theory; rumor, report; version	explain, expound, advocate, preach, teach, persuade	8	6
安	6	3	会意 Com. Ideographic	4	アン、やす-い		an	yasu(i)	be rested, feel at ease, be relieved, repose	cheap, inexpensive; peaceful, quiet; gossipy, thoughtless	4	6
界	9	3	形声 Phonetic	4	カイ	さかい	kai	-	circle, world, boundary, limits	-	4	0
物	8	3	形声 Phonetic	4	ブツ、モツ、もの		butsu, motsu	mono	thing, object, matter; somebody, something, success; reason	thing, object, matter; somebody, something, success; reason	7	7
感	13	3	形声 Phonetic	3	カン		kan	-	feeling, sensation, sentiment; sense; emotion; impression; intuition	-	7	0
党	10	6	形声 Phonetic	2	トウ		too	-	party, faction, clique; companions	-	4	0
都	11	3	形声 Phonetic	3	ト、ツ、みやこ	す、ず	to, tsu	miyako	capital, metropolis	capital, metropolis	2	2
真	10	3	会意 Com. Ideographic	4	シン、ま		shin	ma	truth; reality; genuineness; Buddhist sect originating in the thirteenth century	just, right, due (east); pure, genuine, true	4	6
査	9	5	形声 Phonetic	2	サ		sa	-	investigate	-	1	0
位	7	4	会意 Com. Ideographic	3	イ、くらい		i	kurai	rank, place, grade	grade, rank; court order, dignity, nobility; situation; throne, crown	3	8
写	5	3	会意 Com. Ideographic	4	シャ、うつ-す、うつ-る		sha	utsu(su), utsu(ru)	be photographed; be projected (on a screen); (light or shadows) fall on	be photographed; be projected (on a screen); (light or shadows) fall on. copy, transcribe, duplicate, reproduce, trace; describe, picture, photograph	3	11
官	8	4	会意 Com. Ideographic	3	カン		kan	-	the Government, the authorities; the Court	-	3	0
投	7	3	会意 Com. Ideographic	3	トウ、な-げる		too	na(geru)	throw	throw, hurl; give up; sell at a loss	1	4
多	6	2	会意 Com. Ideographic	4	タ、おお-い		ta	oo(i)	much	many; copious, abundant; much; frequent	1	5
心	4	2	象形 Pictographic	4	シン、こころ		shin	kokoro	heart, mind, spirit; motive, sense (of duty); padding; wick; core; marrow; vitality	mind, spirit; mentality; idea, thought; heart, feeling; wholeheartedness, sincerity, sympathy; attention; interest, care; will; intention; taste, mood; true meaning (of a poem)	10	18
設	11	5	会意 Com. Ideographic	2	セツ、もう-ける		setsu	moo(keru)	prepare, provide; establish, found, set up, organize; enact, lay down (rules); get (a child)	prepare, provide; establish, found, set up, organize; enact, lay down (rules); get (a child)	9	9
府	8	4	形声 Phonetic	2	フ		fu	-	urban prefecture; government office; representative body; storehouse	-	4	0
野	11	2	形声 Phonetic	4	ヤ、の		ya	no	field, plain; the Opposition; civilian life; rustic	field, plain	5	2
道	12	2	会意 Com. Ideographic	4	ドウ、[トウ]、みち	い	doo, [too]	michi	district, province, prefecture; road	road, path, lane, way, street, highway, route; journey; distance; course, way, means; duty, morality, moral doctrine; teachings; specialty; an art; reason, justice	4	20
加	5	4	会意 Com. Ideographic	3	カ、くわ-える、くわ-わる	ケ	ka	kuwa(eru), kuwa(waru)	addition, increase	join in; accede to; gain in (influence); increase; add, sum up; append; include; inflict	2	9
予	4	3	象形 Pictographic	3	ヨ	あらかじ	yo	-	I, myself, the writer	-	3	0
向	6	3	会意 Com. Ideographic	3	コウ、む-く、む-ける、む-かう、む-こう	キョウ、さき	koo	mu(ku), mu(keru), mu(kau), mu(koo)	face, confront; oppose, defy; proceed to; get, tend toward; approach	face, confront; oppose, defy; proceed to; get, tend toward; approach. turn; point (a gun); send (a messenger of letter). (a needle) points to; lean towards; front on; suit. the other side; opposite direction; the other party; destination; the next (few years); opposition to	8	21
件	6	5	会意 Com. Ideographic	3	ケン		ken	-	matter, case, item	-	3	0
総	14	5	形声 Phonetic	2	ソウ	ス、ふさ、すべ	soo	-	whole, all, general, gross, total, full	-	6	0
活	9	2	形声 Phonetic	3	カツ	い	katsu	-	living; being helped; resuscitation	-	3	0
進	11	3	形声 Phonetic	3	シン、すす-む、すす-める		shin	susu(mu), susu(meru)	advancing	advance, proceed, progress; be promoted; be in an advanced stage; (watches) gain; feel like (doing). move forward; set (watches) ahead; promote, elevate; stimulate; speed up; present	1	14
名	6	1	会意 Com. Ideographic	5	メイ、ミョウ、な		mei, myoo	na	distinguished, noted, wise, name	name; fame, reputation; pretext	4	4
認	14	6	形声 Phonetic	3	ニン、みと-める	したた	nin	mito(meru)	witness; sight; discern, authorize, recognize; appreciate; approve of; judge, conclude; believe; regard as	witness; sight; discern, authorize, recognize; appreciate; approve of; judge, conclude; believe; regard as	11	11
協	8	4	形声 Phonetic	2	キョウ		kyoo	-	cooperation	-	1	0
情	11	5	形声 Phonetic	3	ジョウ、[セイ]、なさ-け		joo, [sei]	nasa(ke)	feeling, emotion; passion; affection; heart; human nature; sympathy; sincerity; circumstances, facts; obstinacy	sympathy, compassion	11	2
死	6	3	会意 Com. Ideographic	4	シ、し-ぬ		shi	shi(nu)	death	die	1	1
男	7	1	会意 Com. Ideographic	5	ダン、ナン、おとこ		dan, nan	otoko	man, male; baron. counter for sons	man, male; fellow; adult; manhood; male servant; paramour	4	7
改	7	4	形声 Phonetic	2	カイ、あらた-める、あらた-まる		kai	arata(meru), arata(maru)	change, modify, convert; renew, renovate; reform, mend, rectify; amend, revise, improve; examine, inspect, search	change, modify, convert; renew, renovate; reform, mend, rectify; amend, revise, improve; examine, inspect, search; be renewed, be renovated; be modified, be revised; be improved, be reformed; be ceremonious	14	21
正	5	1	会意 Com. Ideographic	4	セイ、ショウ、ただ-しい、ただ-す、まさ		sei, shoo	tada(shii), tada(su), masa	right, righteousness, justice; original; plus, positive; genuine. just; punctual; senior. Regular	correct; adjust; reform; redress, straighten; amend. right, righteous, just; honest, truthful, proper, lawful; healthy; moral; straight; straightforward; perfect	11	18
告	7	4	象形 Pictographic	3	コク、つ-げる		koku	tsu(geru)	tell, inform, announce, proclaim; bid, order	tell, inform, announce, proclaim; bid, order	6	6
解	13	5	会意 Com. Ideographic	3	カイ、ゲ、と-く、と-かす、と-ける	ケ	kai, ge	to(ku), to(kasu), to(keru)	explanation, notes; key; excuse; understanding	untie, undo, loosen, unpack; unravel, disentangle, unsew; dismantle; solve, answer; dispel; cancel; absolve; release; dismiss (a person); explain; comb out; get loose, come untied; relent; be solved, be dispelled; be relieved (of a job)	5	23
